马约特岛,,,,x,,,,,,,,,,,,,,,,,,,,YT,yt
墨西哥,,,,,x,,,,,,,,,,,,,,,,,,,MX,mx
摩尔多瓦,,,,,,,x,,,,,,,,,,,,x,,,,,MD,md
摩纳哥,,,,x,,,,,,,,,,,,,,,,,,,,MC,mc
蒙古,,,,,,,,,,,,,,,,,,,,,,x,,MN,mn
蒙特塞拉特,,x,,,,,,,,,,,,,,,,,,,,,,MS,ms
莫桑比克,,,,,,,,,,,,,,x,,,,,,,,,,MZ,mz
缅甸,,,,,,,,,,,,,,,,,,,,,,,,MM,mm
纳米比亚,,x,x,,,,,,,,,,,,,,,,,,,,,NA,na
瑙鲁,,x,,,,,,,,,,,,,,,,,,,,,,NR,nr
德国,,,x,,,,,,x,,,,,,,,,,,,,,,DE,de
尼泊尔,,,,,,,,,,,,,,,,,,,,,,,,NP,np
尼加拉瓜,,,,,x,,,,,,,,,,,,,,,,,,,NI,ni
尼日尔,,,,x,,,,,,,,,,,,,,,,x,,,,NE,ne
尼日利亚,,x,,,,,,,,,,,,,,,,,,x,,,,NG,ng
纽埃,,x,,,,,,,,,,,,,,,,,,,,,,NU,nu
荷属安的列斯,,x,,,,,,,,,,,,,,,,,,,,,,AN,an
荷兰,,,,,,,,,,,,x,,,,,,,,,,,,NL,nl
挪威,,,,,,,,,,,,,,,,,x,,,,,,,NO,no
新喀里多尼亚,,,,x,,,,,,,,,,,,,,,,,,,,NC,nc
新西兰,,x,,,,,,,,,,,,,,,,,,,,,,NZ,nz
阿曼,,,,,,,,,,,,,,,,,,,,x,,,,OM,om
马恩岛,,,,,,,,,,,,,,,,,,,,,,,,IM,im
巴基斯坦,,x,,,,,,,,,,,,,,,,,,,,,,PK,pk
帕劳,,x,,,,,,,,,,,,,,,,,,,,,,PW,pw
巴勒斯坦,,,,,,,,,,,,,,,,,,,,x,,,,PS,ps
巴拿马,,,,,x,,,,,,,,,,,,,,,,,,,PA,pa
巴布亚新几内亚,,x,,,,,,,,,,,,,,,,,,,,,,PG,pg
巴拉圭,,,,,x,,,,,,,,,,,,,,,,,,,PY,py
秘鲁,,,,,x,,,,,,,,,,,,,,,,,,,PE,pe
皮特凯恩群岛,,x,,,,,,,,,,,,,,,,,,,,,,PN,pn
科特迪瓦,,,,x,,,,,,,,,,,,,,,,,,,,CI,ci
波兰,,,,,,,,,x,,,,,,,,,,,,,,,PL,pl
波多黎各,,x,,,x,,,,,,,,,,,,,,,,,,,PR,pr
葡萄牙,,,,,,,,,,,,,,,,,,,,,,,,PT,pt
奥地利,,,x,,,,,x,,x,,,,,,,,,,,,,,AT,at
刚果共和国,,,,,,,,,,,,,,,,,,,,,,,,CG,cg
团圆,,,,x,,,,,,,,,,,,,,,,,,,,RE,re
赤道几内亚,,,,x,x,,,,,,,,,,,,,,,,,,,GQ,gq
罗马尼亚,,,,,,,,,x,x,x,,x,,,,,,x,,,,,RO,ro
俄罗斯,,,,,,,x,,,,,,,,,,,,,,,,,RU,ru
卢旺达,,x,,x,,,,,,,,,,,,,,,,,,,,RW,rw
希腊,,,,,,,,,,,x,,x,,,,,,x,,,,,GR,gr
圣巴泰勒米,,,,,,,,,,,,,,,,,,,,,,,,BL,bl
圣马丁,,,,,,,,,,,,,,,,,,,,,,,,MF,mf
圣皮埃尔和密克隆岛,,x,,x,,,,,,,,,,,,,,,,,,,,PM,pm
萨尔瓦多,,,,,x,,,,,,,,,,,,,,,,,,,SV,sv
萨摩亚,,x,,,,,,,,,,,,,,,,,,,,,,WS,ws
圣马力诺,,,,,,x,,,,,,,,,,x,,,,,,,,SM,sm
沙特阿拉伯,,,,,,,,,,,,,,,,,,,,x,,,,SA,sa
塞内加尔,,,,x,,,,,,,,,,,,,,,,,,,,SN,sn
朝鲜,,,,,,,,,,,,,,,,,,,,,,,,KP,kp
北马里亚纳群岛,,x,,,,,,,,,,,,,,,,,,,,,,MP,mp
塞舌尔,,x,,x,,,,,,,,,,,,,,,,,,,,SC,sc
塞拉利昂,,x,,,,,,,,,,,,,,,,,,,,,,SL,sl
新加坡,,x,,,,,,,,,,,,,,,,,,,,x,,SG,sg
斯洛伐克,x,,,,,,,,x,x,,,,,,,,,,,,,,SK,sk
斯洛文尼亚,,,,,,x,,,,x,,,,,,x,,,,,,,,SI,si
索马里兰,,,,,,,,,,,,,,,,,,,,,,,,SO,so
索马里,,x,,,,,,,,,,,,,,,,,,x,,,,SO,so
阿拉伯联合酋长国,,,,,,,,,,,,,,,,,,,,x,,,,AE,ae
英国,,x,,x,,,,,,,,,,,,,,,,,,,,GB,gb
美国,,x,,x,x,,x,,,,,,,,,,,,,,,,x,US,us
塞尔维亚,,,,,,,,,,x,,,,,,,,,x,,,,,RS,rs
斯里兰卡,,x,,,,,,,,,,,,,,,,,,,,,,LK,lk
中非共和国,,,,x,,,,,,,,,,,,,,,,,,,,CF,cf
苏丹,,,,,,,,,,,,,,,,,,,,x,,,,SD,sd
苏里南,,,,,,,,,,,,x,,,,,,,,,,,,SR,sr
圣赫勒拿,,x,,,,,,,,,,,,,,,,,,,,,,SH,sh
圣卢西亚,,x,,,,,,,,,,,,,,,,,,,,,,LC,lc
圣基茨和尼维斯,,x,,,,,,,,,,,,,,,,,,,,,,KN,kn
圣多美与普林西比,,,,,,,,,,,,,,x,,,,,,,,,,ST,st
圣文森特和格林纳丁斯,,x,,,,,,,,,,,,,,,,,,,,,,VC,vc
斯威士兰,,x,,,,,,,,,,,,,,,,,,,,,,SZ,sz
叙利亚,,,,,,,,,,,,,,,,,,,,x,,,,SY,sy
所罗门群岛,,x,,,,,,,,,,,,,,,,,,,,,,SB,sb
西班牙,,,,,x,,,,,,,,,,,,,,,,,,,ES,es
瑞典,,,,,,,,,,,,,,,,,,x,,,,,,SE,se
瑞士,,,x,x,,x,,,,,,,,,,x,,,,,,,,CH,ch
塔吉克斯坦,,,,,,,x,,,,,,,,,,,,,x,,,,TJ,tj
台湾,,,,,,,,,,,,,,,,,,,,,x,x,,TW,tw
坦桑尼亚,,x,,,,,,,,,,,,,,,,,,x,,,,TZ,tz
泰国,,,,,,,,,,,,,,,,,,,,,,x,,TH,th
多哥,,,,x,,,,,,,,,,,,,,,,,,,,TG,tg
托克劳,,x,,,,,,,,,,,,,,,,,,,,,,TK,tk
汤加,,,,,,,,,,,,,,,,,,,,,,,,TO,to
特里尼达和多巴哥,,x,,,,,,,,,,,,,,,,,,,,,,TT,tt
突尼斯,,,,x,,,,,,,,,,,,,,,,x,,,,TN,tn
土耳其,,,,,,,,,,,x,,x,,,,,,x,x,,,,TR,tr
土库曼斯坦,,,,,,,x,,,,,,,,,,,,,,,,,TM,tm
特克斯和凯科斯群岛,,x,,,,,,,,,,,,,,,,,,,,,,TC,tc
图瓦卢,,,,,,,,,,,,,,,,,,,,,,,,TV,tv
乌干达,,x,,,,,,,,,,,,,,,,,,,,,,UG,ug
乌克兰,,,,,,,,,,x,x,,,,,,,,,,,,,UA,ua
乌拉圭,,,,,x,,,,,,,,,,,,,,,,,,,UY,uy
乌兹别克斯坦,,,,,,,x,,,,,,x,,,,,,,x,,,,UZ,uz
瓦努阿图,,x,,x,,,,,,,,,,,,,,,,,,,,VU,vu
梵蒂冈城,,,,,,x,,,,,,,,,,x,,,,,,,,VA,va
委内瑞拉,,,,,x,,,,,,,,,,,,,,,,,,,VE,ve
越南,,,,x,,,,,,,,,,,,,,,,,,,,VN,vn
东帝汶,,,,,,,,,,,,,,x,,,,,,,,,,TL,tl
瓦利斯群岛和富图纳群岛,,,,x,,,,,,,,,,,,,,,,,,,,WF,wf
赞比亚,,x,,,,,,,,,,,,,,,,,,,,,,ZM,zm
西撒哈拉,,,,,,,,,,,,,,,,,,,,,,,,EH,eh
津巴布韦,,x,,,,,,,,,,,,,,,,,,,,,,ZW,zw
